Id,Id2,Geography,Estimate; Total,Margin of Error; Total
0500000US46055,46055,"Haakon County, South Dakota",1944,130
0500000US46057,46057,"Hamlin County, South Dakota",5925,*****
0500000US46059,46059,"Hand County, South Dakota",3433,120
0500000US46061,46061,"Hanson County, South Dakota",3377,*****
0500000US46063,46063,"Harding County, South Dakota",1330,124
0500000US46065,46065,"Hughes County, South Dakota",17238,*****
0500000US46067,46067,"Hutchinson County, South Dakota",7239,*****
0500000US46069,46069,"Hyde County, South Dakota",1387,120
0500000US46071,46071,"Jackson County, South Dakota",3116,*****
0500000US46073,46073,"Jerauld County, South Dakota",2055,*****
0500000US46075,46075,"Jones County, South Dakota",981,130
0500000US46077,46077,"Kingsbury County, South Dakota",5142,*****
0500000US46079,46079,"Lake County, South Dakota",11564,*****
0500000US46081,46081,"Lawrence County, South Dakota",24305,*****
0500000US46083,46083,"Lincoln County, South Dakota",46693,*****
0500000US46085,46085,"Lyman County, South Dakota",3804,*****
0500000US46087,46087,"McCook County, South Dakota",5605,*****
0500000US46089,46089,"McPherson County, South Dakota",2432,139
0500000US46091,46091,"Marshall County, South Dakota",4657,*****
0500000US46093,46093,"Meade County, South Dakota",25914,*****
0500000US46095,46095,"Mellette County, South Dakota",2072,*****
0500000US46097,46097,"Miner County, South Dakota",2355,*****
0500000US46099,46099,"Minnehaha County, South Dakota",173108,*****
0500000US46101,46101,"Moody County, South Dakota",6460,*****
0500000US46103,46103,"Pennington County, South Dakota",102752,*****
0500000US46105,46105,"Perkins County, South Dakota",2943,124
0500000US46107,46107,"Potter County, South Dakota",2323,117
0500000US46109,46109,"Roberts County, South Dakota",10210,*****
0500000US46111,46111,"Sanborn County, South Dakota",2348,*****
0500000US46113,46113,"Shannon County, South Dakota",13829,*****
0500000US46115,46115,"Spink County, South Dakota",6522,*****
0500000US46117,46117,"Stanley County, South Dakota",2966,*****
0500000US46119,46119,"Sully County, South Dakota",1420,117
0500000US46121,46121,"Todd County, South Dakota",9783,*****
0500000US46123,46123,"Tripp County, South Dakota",5571,*****
0500000US46125,46125,"Turner County, South Dakota",8344,*****
0500000US46127,46127,"Union County, South Dakota",14575,*****
0500000US46129,46129,"Walworth County, South Dakota",5477,*****
0500000US46135,46135,"Yankton County, South Dakota",22518,*****
0500000US46137,46137,"Ziebach County, South Dakota",2821,*****
0500000US47001,47001,"Anderson County, Tennessee",75263,*****
0500000US47003,47003,"Bedford County, Tennessee",45339,*****
0500000US47005,47005,"Benton County, Tennessee",16398,*****
0500000US47007,47007,"Bledsoe County, Tennessee",12853,*****
0500000US47009,47009,"Blount County, Tennessee",123722,*****
0500000US47011,47011,"Bradley County, Tennessee",100070,*****
0500000US47013,47013,"Campbell County, Tennessee",40553,*****
0500000US47015,47015,"Cannon County, Tennessee",13790,*****
0500000US47017,47017,"Carroll County, Tennessee",28525,*****
0500000US47019,47019,"Carter County, Tennessee",57438,*****
0500000US47021,47021,"Cheatham County, Tennessee",39213,*****
0500000US47023,47023,"Chester County, Tennessee",17151,*****
0500000US47025,47025,"Claiborne County, Tennessee",31915,*****
0500000US47027,47027,"Clay County, Tennessee",7816,*****
0500000US47029,47029,"Cocke County, Tennessee",35596,*****
0500000US47031,47031,"Coffee County, Tennessee",53011,*****
0500000US47033,47033,"Crockett County, Tennessee",14576,*****
0500000US47035,47035,"Cumberland County, Tennessee",56589,*****
0500000US47037,47037,"Davidson County, Tennessee",638395,*****
0500000US47039,47039,"Decatur County, Tennessee",11695,*****
0500000US47041,47041,"DeKalb County, Tennessee",18875,*****
0500000US47043,47043,"Dickson County, Tennessee",49926,*****
0500000US47045,47045,"Dyer County, Tennessee",38239,*****
0500000US47047,47047,"Fayette County, Tennessee",38502,*****
0500000US47049,47049,"Fentress County, Tennessee",17943,*****
0500000US47051,47051,"Franklin County, Tennessee",40985,*****
0500000US47053,47053,"Gibson County, Tennessee",49664,*****
0500000US47055,47055,"Giles County, Tennessee",29214,*****
0500000US47057,47057,"Grainger County, Tennessee",22653,*****
0500000US47059,47059,"Greene County, Tennessee",68679,*****
0500000US47061,47061,"Grundy County, Tennessee",13657,*****
0500000US47063,47063,"Hamblen County, Tennessee",62721,*****
0500000US47065,47065,"Hamilton County, Tennessee",340973,*****
0500000US47067,47067,"Hancock County, Tennessee",6737,*****
0500000US47069,47069,"Hardeman County, Tennessee",26897,*****
0500000US47071,47071,"Hardin County, Tennessee",26011,*****
0500000US47073,47073,"Hawkins County, Tennessee",56759,*****
0500000US47075,47075,"Haywood County, Tennessee",18531,*****
0500000US47077,47077,"Henderson County, Tennessee",27934,*****
0500000US47079,47079,"Henry County, Tennessee",32293,*****
0500000US47081,47081,"Hickman County, Tennessee",24428,*****
0500000US47083,47083,"Houston County, Tennessee",8375,*****
0500000US47085,47085,"Humphreys County, Tennessee",18392,*****
0500000US47087,47087,"Jackson County, Tennessee",11527,*****
0500000US47089,47089,"Jefferson County, Tennessee",51759,*****
0500000US47091,47091,"Johnson County, Tennessee",18158,*****
0500000US47093,47093,"Knox County, Tennessee",436983,*****
0500000US47095,47095,"Lake County, Tennessee",7773,*****
0500000US47097,47097,"Lauderdale County, Tennessee",27794,*****
0500000US47099,47099,"Lawrence County, Tennessee",41927,*****
0500000US47101,47101,"Lewis County, Tennessee",12049,*****
0500000US47103,47103,"Lincoln County, Tennessee",33411,*****
0500000US47105,47105,"Loudon County, Tennessee",49188,*****
0500000US47107,47107,"McMinn County, Tennessee",52338,*****
0500000US47109,47109,"McNairy County, Tennessee",26066,*****
0500000US47111,47111,"Macon County, Tennessee",22416,*****
0500000US47113,47113,"Madison County, Tennessee",98261,*****
0500000US47115,47115,"Marion County, Tennessee",28214,*****
0500000US47117,47117,"Marshall County, Tennessee",30818,*****
0500000US47119,47119,"Maury County, Tennessee",81821,*****
0500000US47121,47121,"Meigs County, Tennessee",11706,*****
0500000US47123,47123,"Monroe County, Tennessee",44857,*****
0500000US47125,47125,"Montgomery County, Tennessee",177640,*****
0500000US47127,47127,"Moore County, Tennessee",6347,*****
0500000US47129,47129,"Morgan County, Tennessee",21964,*****
0500000US47131,47131,"Obion County, Tennessee",31566,*****
0500000US47133,47133,"Overton County, Tennessee",22109,*****
0500000US47135,47135,"Perry County, Tennessee",7861,*****
0500000US47137,47137,"Pickett County, Tennessee",5095,*****
0500000US47139,47139,"Polk County, Tennessee",16723,*****
0500000US47141,47141,"Putnam County, Tennessee",72702,*****
0500000US47143,47143,"Rhea County, Tennessee",32080,*****
0500000US47145,47145,"Roane County, Tennessee",53765,*****
0500000US47147,47147,"Robertson County, Tennessee",66623,*****
0500000US47149,47149,"Rutherford County, Tennessee",269407,*****
0500000US47151,47151,"Scott County, Tennessee",22154,*****
0500000US47153,47153,"Sequatchie County, Tennessee",14333,*****
0500000US47155,47155,"Sevier County, Tennessee",91295,*****
0500000US47157,47157,"Shelby County, Tennessee",932919,*****
0500000US47159,47159,"Smith County, Tennessee",19134,*****
0500000US47161,47161,"Stewart County, Tennessee",13313,*****
0500000US47163,47163,"Sullivan County, Tennessee",156741,*****
0500000US47165,47165,"Sumner County, Tennessee",163724,*****
0500000US47167,47167,"Tipton County, Tennessee",61298,*****
0500000US47169,47169,"Trousdale County, Tennessee",7843,*****
0500000US47171,47171,"Unicoi County, Tennessee",18254,*****
0500000US47173,47173,"Union County, Tennessee",19177,*****
0500000US47175,47175,"Van Buren County, Tennessee",5562,*****
0500000US47177,47177,"Warren County, Tennessee",39861,*****
0500000US47179,47179,"Washington County, Tennessee",123891,*****
0500000US47181,47181,"Wayne County, Tennessee",16996,*****
0500000US47183,47183,"Weakley County, Tennessee",34779,*****
0500000US47185,47185,"White County, Tennessee",25986,*****
0500000US47187,47187,"Williamson County, Tennessee",188935,*****
0500000US47189,47189,"Wilson County, Tennessee",116948,*****
0500000US48001,48001,"Anderson County, Texas",58262,*****
0500000US48003,48003,"Andrews County, Texas",15554,*****
0500000US48005,48005,"Angelina County, Texas",87042,*****
0500000US48007,48007,"Aransas County, Texas",23627,*****
0500000US48009,48009,"Archer County, Texas",8853,*****
0500000US48011,48011,"Armstrong County, Texas",1773,87
0500000US48013,48013,"Atascosa County, Texas",45714,*****
0500000US48015,48015,"Austin County, Texas",28573,*****
0500000US48017,48017,"Bailey County, Texas",7121,*****
0500000US48019,48019,"Bandera County, Texas",20533,*****
0500000US48021,48021,"Bastrop County, Texas",74730,*****
0500000US48023,48023,"Baylor County, Texas",3678,*****
0500000US48025,48025,"Bee County, Texas",32281,*****
0500000US48027,48027,"Bell County, Texas",316144,*****
0500000US48029,48029,"Bexar County, Texas",1753238,*****
0500000US48031,48031,"Blanco County, Texas",10562,*****
0500000US48033,48033,"Borden County, Texas",649,94
0500000US48035,48035,"Bosque County, Texas",18094,*****
0500000US48037,48037,"Bowie County, Texas",92851,*****
0500000US48039,48039,"Brazoria County, Texas",319493,*****
0500000US48041,48041,"Brazos County, Texas",197642,*****
0500000US48043,48043,"Brewster County, Texas",9244,*****
0500000US48045,48045,"Briscoe County, Texas",1615,121
0500000US48047,48047,"Brooks County, Texas",7225,*****
0500000US48049,48049,"Brown County, Texas",37942,*****
0500000US48051,48051,"Burleson County, Texas",17201,*****
0500000US48053,48053,"Burnet County, Texas",43230,*****
0500000US48055,48055,"Caldwell County, Texas",38465,*****
0500000US48057,48057,"Calhoun County, Texas",21503,*****
0500000US48059,48059,"Callahan County, Texas",13535,*****
0500000US48061,48061,"Cameron County, Texas",410710,*****
0500000US48063,48063,"Camp County, Texas",12415,*****
0500000US48065,48065,"Carson County, Texas",6158,*****
0500000US48067,48067,"Cass County, Texas",30344,*****
0500000US48069,48069,"Castro County, Texas",8046,*****
0500000US48071,48071,"Chambers County, Texas",35570,*****
0500000US48073,48073,"Cherokee County, Texas",50865,*****
0500000US48075,48075,"Childress County, Texas",7057,*****
0500000US48077,48077,"Clay County, Texas",10651,*****
0500000US48079,48079,"Cochran County, Texas",3068,*****
0500000US48081,48081,"Coke County, Texas",3271,*****
0500000US48083,48083,"Coleman County, Texas",8744,*****
0500000US48085,48085,"Collin County, Texas",811308,*****
0500000US48087,48087,"Collingsworth County, Texas",3061,*****
0500000US48089,48089,"Colorado County, Texas",20776,*****
0500000US48091,48091,"Comal County, Texas",112083,*****
0500000US48093,48093,"Comanche County, Texas",13829,*****
0500000US48095,48095,"Concho County, Texas",4070,*****
0500000US48097,48097,"Cooke County, Texas",38484,*****
0500000US48099,48099,"Coryell County, Texas",75966,*****
0500000US48101,48101,"Cottle County, Texas",1546,396
0500000US48103,48103,"Crane County, Texas",4484,*****
0500000US48105,48105,"Crockett County, Texas",3840,152
0500000US48107,48107,"Crosby County, Texas",6056,*****
0500000US48109,48109,"Culberson County, Texas",2345,*****
0500000US48111,48111,"Dallam County, Texas",6854,*****
0500000US48113,48113,"Dallas County, Texas",2412481,*****
0500000US48115,48115,"Dawson County, Texas",13771,*****
0500000US48117,48117,"Deaf Smith County, Texas",19307,*****
0500000US48119,48119,"Delta County, Texas",5237,*****
0500000US48121,48121,"Denton County, Texas",687857,*****
0500000US48123,48123,"DeWitt County, Texas",20269,*****
0500000US48125,48125,"Dickens County, Texas",2382,*****
0500000US48127,48127,"Dimmit County, Texas",10270,*****
0500000US48129,48129,"Donley County, Texas",3620,*****
0500000US48131,48131,"Duval County, Texas",11740,*****
0500000US48133,48133,"Eastland County, Texas",18465,*****
0500000US48135,48135,"Ector County, Texas",141542,*****
0500000US48137,48137,"Edwards County, Texas",2070,122
0500000US48139,48139,"Ellis County, Texas",152020,*****
0500000US48141,48141,"El Paso County, Texas",813015,*****
0500000US48143,48143,"Erath County, Texas",38744,*****
0500000US48145,48145,"Falls County, Texas",17719,*****
0500000US48147,48147,"Fannin County, Texas",33819,*****
0500000US48149,48149,"Fayette County, Texas",24662,*****
0500000US48151,48151,"Fisher County, Texas",3924,*****
0500000US48153,48153,"Floyd County, Texas",6371,*****
0500000US48155,48155,"Foard County, Texas",1133,132
0500000US48157,48157,"Fort Bend County, Texas",608939,*****
0500000US48159,48159,"Franklin County, Texas",10611,*****
0500000US48161,48161,"Freestone County, Texas",19657,*****
0500000US48163,48163,"Frio County, Texas",17522,*****
0500000US48165,48165,"Gaines County, Texas",18019,*****
0500000US48167,48167,"Galveston County, Texas",296669,*****
0500000US48169,48169,"Garza County, Texas",6356,396
0500000US48171,48171,"Gillespie County, Texas",25003,*****
0500000US48173,48173,"Glasscock County, Texas",1176,108
0500000US48175,48175,"Goliad County, Texas",7281,*****
0500000US48177,48177,"Gonzales County, Texas",19920,*****
0500000US48179,48179,"Gray County, Texas",22777,*****
0500000US48181,48181,"Grayson County, Texas",121292,*****
0500000US48183,48183,"Gregg County, Texas",122258,*****
0500000US48185,48185,"Grimes County, Texas",26663,*****
0500000US48187,48187,"Guadalupe County, Texas",135940,*****
0500000US48189,48189,"Hale County, Texas",36150,*****
0500000US48191,48191,"Hall County, Texas",3310,*****
0500000US48193,48193,"Hamilton County, Texas",8410,*****
0500000US48195,48195,"Hansford County, Texas",5566,*****
0500000US48197,48197,"Hardeman County, Texas",4087,*****
0500000US48199,48199,"Hardin County, Texas",54945,*****
0500000US48201,48201,"Harris County, Texas",4182285,*****
0500000US48203,48203,"Harrison County, Texas",66467,*****
0500000US48205,48205,"Hartley County, Texas",6076,*****
0500000US48207,48207,"Haskell County, Texas",5885,*****
0500000US48209,48209,"Hays County, Texas",164144,*****
0500000US48211,48211,"Hemphill County, Texas",3959,*****
0500000US48213,48213,"Henderson County, Texas",78636,*****
0500000US48215,48215,"Hidalgo County, Texas",790646,*****
0500000US48217,48217,"Hill County, Texas",35051,*****
0500000US48219,48219,"Hockley County, Texas",23115,*****
0500000US48221,48221,"Hood County, Texas",51756,*****
0500000US48223,48223,"Hopkins County, Texas",35295,*****
0500000US48225,48225,"Houston County, Texas",23365,*****
0500000US48227,48227,"Howard County, Texas",35297,*****
0500000US48229,48229,"Hudspeth County, Texas",3394,*****
0500000US48231,48231,"Hunt County, Texas",86455,*****
0500000US48233,48233,"Hutchinson County, Texas",21986,*****
0500000US48235,48235,"Irion County, Texas",1603,121
0500000US48237,48237,"Jack County, Texas",9012,*****
0500000US48239,48239,"Jackson County, Texas",14201,*****
0500000US48241,48241,"Jasper County, Texas",35797,*****
0500000US48243,48243,"Jeff Davis County, Texas",2311,*****
0500000US48245,48245,"Jefferson County, Texas",252157,*****
0500000US48247,48247,"Jim Hogg County, Texas",5271,*****
0500000US48249,48249,"Jim Wells County, Texas",41217,*****
0500000US48251,48251,"Johnson County, Texas",152384,*****
0500000US48253,48253,"Jones County, Texas",20079,*****
0500000US48255,48255,"Karnes County, Texas",14916,*****
0500000US48257,48257,"Kaufman County, Texas",105220,*****
0500000US48259,48259,"Kendall County, Texas",34951,*****
0500000US48261,48261,"Kenedy County, Texas",524,199
0500000US48263,48263,"Kent County, Texas",913,109
0500000US48265,48265,"Kerr County, Texas",49696,*****
0500000US48267,48267,"Kimble County, Texas",4566,*****
0500000US48269,48269,"King County, Texas",321,78
0500000US48271,48271,"Kinney County, Texas",3589,*****
0500000US48273,48273,"Kleberg County, Texas",32052,*****
0500000US48275,48275,"Knox County, Texas",3731,*****
0500000US48277,48277,"Lamar County, Texas",49751,*****
0500000US48279,48279,"Lamb County, Texas",13921,*****
0500000US48281,48281,"Lampasas County, Texas",19937,*****
0500000US48283,48283,"La Salle County, Texas",6921,199
0500000US48285,48285,"Lavaca County, Texas",19351,*****
0500000US48287,48287,"Lee County, Texas",16603,*****
0500000US48289,48289,"Leon County, Texas",16802,*****
0500000US48291,48291,"Liberty County, Texas",76013,*****
0500000US48293,48293,"Limestone County, Texas",23417,*****
0500000US48295,48295,"Lipscomb County, Texas",3379,*****
0500000US48297,48297,"Live Oak County, Texas",11603,*****
0500000US48299,48299,"Llano County, Texas",19223,*****
0500000US48301,48301,"Loving County, Texas",87,53
0500000US48303,48303,"Lubbock County, Texas",282633,*****
0500000US48305,48305,"Lynn County, Texas",5841,*****
0500000US48307,48307,"McCulloch County, Texas",8302,*****
0500000US48309,48309,"McLennan County, Texas",237316,*****
0500000US48311,48311,"McMullen County, Texas",616,122
0500000US48313,48313,"Madison County, Texas",13689,*****
0500000US48315,48315,"Marion County, Texas",10439,*****
0500000US48317,48317,"Martin County, Texas",4956,*****
0500000US48319,48319,"Mason County, Texas",4034,*****
0500000US48321,48321,"Matagorda County, Texas",36639,*****
0500000US48323,48323,"Maverick County, Texas",54880,*****
0500000US48325,48325,"Medina County, Texas",46512,*****
0500000US48327,48327,"Menard County, Texas",2213,*****
0500000US48329,48329,"Midland County, Texas",142289,*****
0500000US48331,48331,"Milam County, Texas",24503,*****
0500000US48333,48333,"Mills County, Texas",4891,*****
0500000US48335,48335,"Mitchell County, Texas",9388,*****
0500000US48337,48337,"Montague County, Texas",19668,*****
0500000US48339,48339,"Montgomery County, Texas",472162,*****
0500000US48341,48341,"Moore County, Texas",22029,*****
0500000US48343,48343,"Morris County, Texas",12869,*****
0500000US48345,48345,"Motley County, Texas",1182,121
0500000US48347,48347,"Nacogdoches County, Texas",65085,*****
0500000US48349,48349,"Navarro County, Texas",47883,*****
0500000US48351,48351,"Newton County, Texas",14340,*****
0500000US48353,48353,"Nolan County, Texas",15087,*****
0500000US48355,48355,"Nueces County, Texas",344257,*****
0500000US48357,48357,"Ochiltree County, Texas",10467,*****
0500000US48359,48359,"Oldham County, Texas",2064,*****
0500000US48361,48361,"Orange County, Texas",82372,*****
0500000US48363,48363,"Palo Pinto County, Texas",28017,*****
0500000US48365,48365,"Panola County, Texas",23877,*****
0500000US48367,48367,"Parker County, Texas",118478,*****
0500000US48369,48369,"Parmer County, Texas",10159,*****
0500000US48371,48371,"Pecos County, Texas",15590,*****
0500000US48373,48373,"Polk County, Texas",45620,*****
0500000US48375,48375,"Potter County, Texas",121526,*****
0500000US48377,48377,"Presidio County, Texas",7579,*****
0500000US48379,48379,"Rains County, Texas",10989,*****
0500000US48381,48381,"Randall County, Texas",123062,*****
0500000US48383,48383,"Reagan County, Texas",3441,*****
0500000US48385,48385,"Real County, Texas",3348,*****
0500000US48387,48387,"Red River County, Texas",12709,*****
0500000US48389,48389,"Reeves County, Texas",13775,*****
0500000US48391,48391,"Refugio County, Texas",7327,*****
0500000US48393,48393,"Roberts County, Texas",1030,87
0500000US48395,48395,"Robertson County, Texas",16574,*****
0500000US48397,48397,"Rockwall County, Texas",81020,*****
0500000US48399,48399,"Runnels County, Texas",10439,*****
0500000US48401,48401,"Rusk County, Texas",53508,*****
0500000US48403,48403,"Sabine County, Texas",10604,*****
0500000US48405,48405,"San Augustine County, Texas",8855,*****
0500000US48407,48407,"San Jacinto County, Texas",26669,*****
0500000US48409,48409,"San Patricio County, Texas",65210,*****
0500000US48411,48411,"San Saba County, Texas",6050,*****
0500000US48413,48413,"Schleicher County, Texas",3316,*****
0500000US48415,48415,"Scurry County, Texas",17014,*****
0500000US48417,48417,"Shackelford County, Texas",3362,*****
0500000US48419,48419,"Shelby County, Texas",25677,*****
0500000US48421,48421,"Sherman County, Texas",3048,*****
0500000US48423,48423,"Smith County, Texas",212227,*****
0500000US48425,48425,"Somervell County, Texas",8537,*****
0500000US48427,48427,"Starr County, Texas",61351,*****
0500000US48429,48429,"Stephens County, Texas",9493,*****
0500000US48431,48431,"Sterling County, Texas",1358,132
0500000US48433,48433,"Stonewall County, Texas",1363,109
0500000US48435,48435,"Sutton County, Texas",4058,*****
0500000US48437,48437,"Swisher County, Texas",7807,*****
0500000US48439,48439,"Tarrant County, Texas",1848423,*****
0500000US48441,48441,"Taylor County, Texas",132588,*****
0500000US48443,48443,"Terrell County, Texas",837,152
0500000US48445,48445,"Terry County, Texas",12644,*****
0500000US48447,48447,"Throckmorton County, Texas",1623,121
0500000US48449,48449,"Titus County, Texas",32360,*****
0500000US48451,48451,"Tom Green County, Texas",111969,*****
0500000US48453,48453,"Travis County, Texas",1063248,*****
0500000US48455,48455,"Trinity County, Texas",14460,*****
0500000US48457,48457,"Tyler County, Texas",21619,*****
0500000US48459,48459,"Upshur County, Texas",39640,*****
0500000US48461,48461,"Upton County, Texas",3323,*****
0500000US48463,48463,"Uvalde County, Texas",26578,*****
0500000US48465,48465,"Val Verde County, Texas",48730,*****
0500000US48467,48467,"Van Zandt County, Texas",52515,*****
0500000US48469,48469,"Victoria County, Texas",88068,*****
0500000US48471,48471,"Walker County, Texas",68110,*****
0500000US48473,48473,"Waller County, Texas",43836,*****
0500000US48475,48475,"Ward County, Texas",10836,*****
0500000US48477,48477,"Washington County, Texas",33863,*****
0500000US48479,48479,"Webb County, Texas",254829,*****
0500000US48481,48481,"Wharton County, Texas",41185,*****
0500000US48483,48483,"Wheeler County, Texas",5526,*****
0500000US48485,48485,"Wichita County, Texas",131358,*****
0500000US48487,48487,"Wilbarger County, Texas",13371,*****
0500000US48489,48489,"Willacy County, Texas",22039,*****
0500000US48491,48491,"Williamson County, Texas",441445,*****
0500000US48493,48493,"Wilson County, Texas",43753,*****
0500000US48495,48495,"Winkler County, Texas",7260,*****
0500000US48497,48497,"Wise County, Texas",59894,*****
0500000US48499,48499,"Wood County, Texas",42089,*****
0500000US48501,48501,"Yoakum County, Texas",7998,*****
0500000US48503,48503,"Young County, Texas",18395,*****
0500000US48505,48505,"Zapata County, Texas",14164,*****
0500000US48507,48507,"Zavala County, Texas",11849,*****
0500000US49001,49001,"Beaver County, Utah",6529,*****
0500000US49003,49003,"Box Elder County, Utah",50160,*****
0500000US49005,49005,"Cache County, Utah",114181,*****
0500000US49007,49007,"Carbon County, Utah",21227,*****
0500000US49009,49009,"Daggett County, Utah",830,116
0500000US49011,49011,"Davis County, Utah",311886,*****
0500000US49013,49013,"Duchesne County, Utah",19109,*****
0500000US49015,49015,"Emery County, Utah",10895,*****
0500000US49017,49017,"Garfield County, Utah",5123,*****
0500000US49019,49019,"Grand County, Utah",9269,*****
0500000US49021,49021,"Iron County, Utah",46435,*****
0500000US49023,49023,"Juab County, Utah",10300,*****
0500000US49025,49025,"Kane County, Utah",7176,*****
0500000US49027,49027,"Millard County, Utah",12543,*****
0500000US49029,49029,"Morgan County, Utah",9692,*****
0500000US49031,49031,"Piute County, Utah",1791,116
0500000US49033,49033,"Rich County, Utah",2279,*****
0500000US49035,49035,"Salt Lake County, Utah",1048314,*****
0500000US49037,49037,"San Juan County, Utah",14795,*****
0500000US49039,49039,"Sanpete County, Utah",27930,*****
0500000US49041,49041,"Sevier County, Utah",20798,*****
0500000US49043,49043,"Summit County, Utah",37232,*****
0500000US49045,49045,"Tooele County, Utah",59120,*****
0500000US49047,49047,"Uintah County, Utah",33722,*****
0500000US49049,49049,"Utah County, Utah",529262,*****
0500000US49051,49051,"Wasatch County, Utah",24542,*****
0500000US49053,49053,"Washington County, Utah",141902,*****
0500000US49055,49055,"Wayne County, Utah",2760,*****
0500000US49057,49057,"Weber County, Utah",233871,*****
0500000US50001,50001,"Addison County, Vermont",36811,*****
0500000US50003,50003,"Bennington County, Vermont",36871,*****
0500000US50005,50005,"Caledonia County, Vermont",31157,*****
0500000US50007,50007,"Chittenden County, Vermont",157637,*****
0500000US50009,50009,"Essex County, Vermont",6276,*****
0500000US50011,50011,"Franklin County, Vermont",48019,*****
0500000US50013,50013,"Grand Isle County, Vermont",6984,*****
0500000US50015,50015,"Lamoille County, Vermont",24670,*****
0500000US50017,50017,"Orange County, Vermont",28966,*****
0500000US50019,50019,"Orleans County, Vermont",27184,*****
0500000US50021,50021,"Rutland County, Vermont",61270,*****
0500000US50023,50023,"Washington County, Vermont",59427,*****
0500000US50025,50025,"Windham County, Vermont",44216,*****
0500000US50027,50027,"Windsor County, Vermont",56416,*****
0500000US51001,51001,"Accomack County, Virginia",33289,*****
0500000US51003,51003,"Albemarle County, Virginia",100636,*****
0500000US51005,51005,"Alleghany County, Virginia",16240,*****
0500000US51007,51007,"Amelia County, Virginia",12712,*****
0500000US51009,51009,"Amherst County, Virginia",32244,*****
0500000US51011,51011,"Appomattox County, Virginia",15054,*****
0500000US51013,51013,"Arlington County, Virginia",214861,*****
0500000US51015,51015,"Augusta County, Virginia",73726,*****
0500000US51017,51017,"Bath County, Virginia",4686,*****
0500000US51019,51019,"Bedford County, Virginia",69175,*****
0500000US51021,51021,"Bland County, Virginia",6795,*****
0500000US51023,51023,"Botetourt County, Virginia",33076,*****
0500000US51025,51025,"Brunswick County, Virginia",17220,*****
0500000US51027,51027,"Buchanan County, Virginia",23920,*****
0500000US51029,51029,"Buckingham County, Virginia",17126,*****
0500000US51031,51031,"Campbell County, Virginia",54967,*****
0500000US51033,51033,"Caroline County, Virginia",28757,*****
0500000US51035,51035,"Carroll County, Virginia",29979,*****
0500000US51036,51036,"Charles City County, Virginia",7205,*****
0500000US51037,51037,"Charlotte County, Virginia",12478,*****
0500000US51041,51041,"Chesterfield County, Virginia",320430,*****
0500000US51043,51043,"Clarke County, Virginia",14191,*****
0500000US51045,51045,"Craig County, Virginia",5199,*****
0500000US51047,51047,"Culpeper County, Virginia",47330,*****
0500000US51049,51049,"Cumberland County, Virginia",9943,*****
0500000US51051,51051,"Dickenson County, Virginia",15749,*****
0500000US51053,51053,"Dinwiddie County, Virginia",27977,*****
0500000US51057,51057,"Essex County, Virginia",11180,*****
0500000US51059,51059,"Fairfax County, Virginia",1101071,*****
0500000US51061,51061,"Fauquier County, Virginia",66015,*****
0500000US51063,51063,"Floyd County, Virginia",15371,*****
0500000US51065,51065,"Fluvanna County, Virginia",25860,*****
0500000US51067,51067,"Franklin County, Virginia",56195,*****
0500000US51069,51069,"Frederick County, Virginia",79453,*****
0500000US51071,51071,"Giles County, Virginia",17111,*****
0500000US51073,51073,"Gloucester County, Virginia",36868,*****
0500000US51075,51075,"Goochland County, Virginia",21565,*****
0500000US51077,51077,"Grayson County, Virginia",15377,*****
0500000US51079,51079,"Greene County, Virginia",18577,*****
0500000US51081,51081,"Greensville County, Virginia",12078,*****
0500000US51083,51083,"Halifax County, Virginia",35938,*****
0500000US51085,51085,"Hanover County, Virginia",100328,*****
0500000US51087,51087,"Henrico County, Virginia",311314,*****
0500000US51089,51089,"Henry County, Virginia",53451,*****
0500000US51091,51091,"Highland County, Virginia",2276,*****
0500000US51093,51093,"Isle of Wight County, Virginia",35373,*****
0500000US51095,51095,"James City County, Virginia",68171,*****
0500000US51097,51097,"King and Queen County, Virginia",7020,*****
0500000US51099,51099,"King George County, Virginia",24151,*****
0500000US51101,51101,"King William County, Virginia",15959,*****
0500000US51103,51103,"Lancaster County, Virginia",11303,*****
0500000US51105,51105,"Lee County, Virginia",25497,*****
0500000US51107,51107,"Loudoun County, Virginia",326477,*****
0500000US51109,51109,"Louisa County, Virginia",33384,*****
0500000US51111,51111,"Lunenburg County, Virginia",12759,*****
0500000US51113,51113,"Madison County, Virginia",13249,*****
0500000US51115,51115,"Mathews County, Virginia",8943,*****
0500000US51117,51117,"Mecklenburg County, Virginia",32274,*****
0500000US51119,51119,"Middlesex County, Virginia",10851,*****
0500000US51121,51121,"Montgomery County, Virginia",94910,*****
0500000US51125,51125,"Nelson County, Virginia",14940,*****
0500000US51127,51127,"New Kent County, Virginia",18791,*****
0500000US51131,51131,"Northampton County, Virginia",12339,*****
0500000US51133,51133,"Northumberland County, Virginia",12334,*****
0500000US51135,51135,"Nottoway County, Virginia",15862,*****
0500000US51137,51137,"Orange County, Virginia",33934,*****
0500000US51139,51139,"Page County, Virginia",23975,*****
0500000US51141,51141,"Patrick County, Virginia",18445,*****
0500000US51143,51143,"Pittsylvania County, Virginia",63077,*****
0500000US51145,51145,"Powhatan County, Virginia",28108,*****
0500000US51147,51147,"Prince Edward County, Virginia",23166,*****
0500000US51149,51149,"Prince George County, Virginia",36462,*****
0500000US51153,51153,"Prince William County, Virginia",416668,*****
