name,location.coordinate.longitude,location.coordinate.latitude,review_count,rating,categories
New Star Seafood Restaurant,-122.3268204,47.599369,102,3.5,"[[""Seafood"",""seafood""],[""Cantonese"",""cantonese""]]"
Herfy's Burgers,-122.327613830566,47.597369402647,28,2.5,"[[""Burgers"",""burgers""],[""Sandwiches"",""sandwiches""]]"
Mac's Smokehouse,-122.333770507781,47.5844558839797,30,3,"[[""Barbeque"",""bbq""]]"
El Cabrito,-122.31044,47.594999,4,4.5,"[[""Food Trucks"",""foodtrucks""],[""Mexican"",""mexican""]]"
Pho Downtown,-122.3309091,47.6022081,6,3.5,"[[""Vietnamese"",""vietnamese""]]"
Thai 2 Go,-122.333355908995,47.6046126889496,43,3.5,"[[""Thai"",""thai""]]"
Fusion On The Run,-122.32915,47.57737,79,4,"[[""Hawaiian"",""hawaiian""],[""Asian Fusion"",""asianfusion""],[""Food Trucks"",""foodtrucks""]]"
Swannie's,-122.333517697837,47.6006467814855,17,2,"[[""Pubs"",""pubs""],[""American (Traditional)"",""tradamerican""]]"
Underground Cafe,-122.3334653,47.6020348,3,3.5,"[[""American (Traditional)"",""tradamerican""]]"
Pho Cyclo Café,-122.3339615,47.5813103,157,3.5,"[[""Vietnamese"",""vietnamese""],[""Sandwiches"",""sandwiches""]]"
Inay's Asian Pacific Cuisine,-122.313749492168,47.5808563828468,132,4,"[[""Filipino"",""filipino""]]"
Cafe Con Leche,-122.334491014481,47.5775172727011,99,3.5,"[[""Cuban"",""cuban""],[""Sandwiches"",""sandwiches""]]"
Cherry Street Coffee House,-122.3340063,47.5975674,2,5,"[[""Cafes"",""cafes""],[""Coffee \u0026 Tea"",""coffee""],[""Sandwiches"",""sandwiches""]]"
Joe's Cantina,-122.3339386,47.6028404,5,3.5,"[[""Mexican"",""mexican""]]"
By's,-122.329567,47.577503,65,4,"[[""Burgers"",""burgers""]]"
Saigon Vietnam Deli,-122.3168106,47.5996208,85,4,"[[""Vietnamese"",""vietnamese""],[""Delis"",""delis""],[""Sandwiches"",""sandwiches""]]"
Tea Garden Restaurant,-122.31144,47.596336,107,3,"[[""Dim Sum"",""dimsum""],[""Seafood"",""seafood""],[""Cantonese"",""cantonese""]]"
City Soups,-122.333847,47.6032791,8,3.5,"[[""Sandwiches"",""sandwiches""],[""Soup"",""soup""]]"
Atlantic Street Pizza Slices,-122.334244,47.605034,36,3,"[[""Pizza"",""pizza""]]"
Pho Cyclo Café,-122.3339311,47.6049806,53,3,"[[""Vietnamese"",""vietnamese""],[""Sandwiches"",""sandwiches""]]"
R&L Home of Good Bar-B-Q,-122.308212280273,47.6019325256348,54,3.5,"[[""Barbeque"",""bbq""]]"
Specialty's Café & Bakery,-122.3306122,47.6045303,54,3.5,"[[""Bakeries"",""bakeries""],[""Sandwiches"",""sandwiches""],[""Cafes"",""cafes""]]"
Mario's Pizza,-122.33369,47.602821,54,3,"[[""Pizza"",""pizza""]]"
Wonder Coffee & Sports Bar,-122.3076498,47.599251,23,4,"[[""Cafes"",""cafes""],[""Sports Bars"",""sportsbars""],[""Ethiopian"",""ethiopian""]]"
Toshio's Teriyaki,-122.305389,47.588207,141,3.5,"[[""Japanese"",""japanese""]]"
Beba's Deli,-122.3346024,47.5985985,19,2.5,"[[""Delis"",""delis""],[""Sandwiches"",""sandwiches""]]"
Northwest Tofu,-122.3069763,47.5991287,137,3.5,"[[""Specialty Food"",""gourmet""],[""Cantonese"",""cantonese""],[""Taiwanese"",""taiwanese""]]"
Sushi Kudasai,-122.332954406738,47.6059455871582,12,3.5,"[[""Sushi Bars"",""sushi""],[""Japanese"",""japanese""]]"
Thai Taste Restaurant,-122.333061,47.602379,57,3,"[[""Thai"",""thai""]]"
Lopriore Brothers Pasta Bar,-122.32999227941,47.6045248657465,1,4,"[[""Italian"",""italian""]]"
Travelers Thali House,-122.312767028809,47.5803604125977,166,3.5,"[[""Indian"",""indpak""],[""Vegetarian"",""vegetarian""]]"
Harborview Medical Center - Maleng Café,-122.323524802923,47.6044904668166,2,4,"[[""Cafes"",""cafes""],[""Soup"",""soup""],[""Sandwiches"",""sandwiches""]]"
Delicatessen Montanti,-122.3209287,47.5798259,3,5,"[[""Food Trucks"",""foodtrucks""],[""Delis"",""delis""],[""Sandwiches"",""sandwiches""]]"
Rolls N Sushi,-122.332988977432,47.6044068485498,25,3.5,"[[""Sushi Bars"",""sushi""],[""Japanese"",""japanese""]]"
Seattle's Best Teriyaki,-122.329567,47.580479,45,3.5,"[[""Japanese"",""japanese""],[""Chinese"",""chinese""]]"
The Frankfurter,-122.33913950944999,47.604319321545205,38,3.5,"[[""Fast Food"",""hotdogs""],[""Hot Dogs"",""hotdog""]]"
Top Pot Doughnuts,-122.331651,47.595413,3,1.5,"[[""Donuts"",""donuts""],[""Coffee \u0026 Tea"",""coffee""],[""Food Stands"",""foodstands""]]"
Seoul Kitchen,-122.330833,47.606389,15,4.5,"[[""Food Trucks"",""foodtrucks""],[""Korean"",""korean""]]"
J&M Cafe And Cardroom,-122.3345718,47.6007118,21,3,"[[""Restaurants"",""restaurants""],[""Pubs"",""pubs""]]"
Meaty Johnson's BBQ,-122.330833,47.606389,2,5,"[[""Barbeque"",""bbq""]]"
El Delicioso Deli,-122.312996,47.580814,12,4.5,"[[""Sandwiches"",""sandwiches""],[""Mexican"",""mexican""]]"
Dona Queen Donut & Deli,-122.329567,47.580479,17,4,"[[""Donuts"",""donuts""],[""Delis"",""delis""]]"
@ The Peak Cafe,-122.321479797363,47.6056327819824,12,3.5,"[[""Coffee \u0026 Tea"",""coffee""],[""Breakfast \u0026 Brunch"",""breakfast_brunch""],[""Bakeries"",""bakeries""]]"
Cafe Zum Zum,-122.3328442,47.6043673,124,3.5,"[[""Indian"",""indpak""],[""Pakistani"",""pakistani""],[""Middle Eastern"",""mideastern""]]"
Thai Ginger,-122.330833,47.606389,223,3,"[[""Thai"",""thai""]]"
Minh Tam's Market Bbq & Deli,-122.3178177,47.5993462,11,3,"[[""Meat Shops"",""meats""],[""Grocery"",""grocery""],[""Delis"",""delis""]]"
Rob's Soups,-122.3358002,47.6037483,1,5,"[[""Fast Food"",""hotdogs""]]"
Columbia Center Food Court,-122.3306122,47.6045303,4,4,"[[""Food Court"",""food_court""]]"
Braizen Sandwich Co,-122.330833,47.606389,3,4.5,"[[""Sandwiches"",""sandwiches""],[""Food Trucks"",""foodtrucks""]]"
Gretchen's Shoebox Express,-122.32206,47.581184,23,4,"[[""Caterers"",""catering""],[""Sandwiches"",""sandwiches""],[""Food Delivery Services"",""fooddeliveryservices""]]"
88 Keys Dueling Piano And Sports Bar,-122.331977844238,47.5995407104492,116,3,"[[""Music Venues"",""musicvenues""],[""Piano Bars"",""pianobars""],[""American (Traditional)"",""tradamerican""]]"
Pabla Punjabi Cuisine,-122.334716320038,47.60510692359,34,3,"[[""Indian"",""indpak""],[""Vegetarian"",""vegetarian""]]"
Dave's Dirty Dogs,-122.334233522415,47.6018875837326,1,5,"[[""Hot Dogs"",""hotdog""],[""Food Stands"",""foodstands""]]"
Thai Ginger @ Safeco Field,-122.3340683,47.5912323,2,4,"[[""Thai"",""thai""]]"
Hot Dog Stand,-122.3341827,47.6000404,5,4.5,"[[""Hot Dogs"",""hotdog""]]"
Taco Del Mar,-122.3343048,47.6013947,32,3,"[[""Mexican"",""mexican""]]"
Specialty's Café & Bakery,-122.3289032,47.607151,14,3,"[[""Bakeries"",""bakeries""],[""Cafes"",""cafes""],[""Sandwiches"",""sandwiches""]]"
Pita Xpress,-122.334244,47.605034,22,3.5,"[[""Greek"",""greek""],[""Mediterranean"",""mediterranean""]]"
1st Ave Deli Mart,-122.3337326,47.5870514,7,2,"[[""Sandwiches"",""sandwiches""],[""Vietnamese"",""vietnamese""]]"
Pacmed Cafe,-122.317196801305,47.592781484127,1,3,"[[""Restaurants"",""restaurants""]]"
"Hiroshi's Catering, Take-out & Deli",-122.3134701,47.5804884,15,4,"[[""Japanese"",""japanese""],[""Sushi Bars"",""sushi""],[""Delis"",""delis""]]"
Cafe 5ive,-122.331871,47.6060486,6,3,"[[""Cafes"",""cafes""],[""Sandwiches"",""sandwiches""],[""Korean"",""korean""]]"
Uwajimaya,-122.3275452,47.5973778,756,4.5,"[[""Grocery"",""grocery""],[""Ethnic Food"",""ethnicmarkets""]]"
Golden Daisy Restaurant,-122.3130493,47.5805016,27,3.5,"[[""Dim Sum"",""dimsum""],[""Barbeque"",""bbq""],[""Cantonese"",""cantonese""]]"
Vovito Espresso Gelato Bar,-122.3338711,47.6071796,31,4,"[[""Coffee \u0026 Tea"",""coffee""],[""Gelato"",""gelato""],[""Cafes"",""cafes""]]"
Denny's,-122.329003885388,47.5790975242853,53,3,"[[""Diners"",""diners""],[""American (Traditional)"",""tradamerican""],[""Breakfast \u0026 Brunch"",""breakfast_brunch""]]"
Jack In The Box,-122.3294678,47.585701,16,3,"[[""Burgers"",""burgers""],[""Fast Food"",""hotdogs""]]"
Blue Water Taco Grill,-122.3351135,47.6056709,41,2.5,"[[""Mexican"",""mexican""]]"
Alaska Building Deli,-122.3325577,47.602951,1,4,"[[""Delis"",""delis""]]"
Lobby Court Lounge,-122.33078,47.6068115,2,4,"[[""Restaurants"",""restaurants""]]"
Huong Binh,-122.3164368,47.5988197,92,3.5,"[[""Vietnamese"",""vietnamese""]]"
Taco Del Mar,-122.332988977432,47.6044068485498,19,2.5,"[[""Mexican"",""mexican""],[""Fast Food"",""hotdogs""]]"
Maxang Deli & Cafe,-122.3273087,47.598999,1,2,"[[""Chinese"",""chinese""]]"
Dahlak Eritrean Cuisine,-122.305816,47.587685,54,3.5,"[[""African"",""african""]]"
Philoxenia Mr D's Greek Restaurant & Bar,-122.3344803,47.5796318,43,3,"[[""Greek"",""greek""]]"
Pho So 1,-122.316949367523,47.5991684943438,110,4,"[[""Vietnamese"",""vietnamese""]]"
Sub Shop,-122.3306122,47.6045303,3,3,"[[""Sandwiches"",""sandwiches""]]"
Oh Boy! Oberto Factory Outlet,-122.3058929,47.5880089,37,4.5,"[[""Meat Shops"",""meats""],[""Outlet Stores"",""outlet_stores""],[""Hot Dogs"",""hotdog""]]"
The Natural,-122.3322481,47.5914878,2,1,"[[""Vegan"",""vegan""],[""Vegetarian"",""vegetarian""],[""Juice Bars \u0026 Smoothies"",""juicebars""]]"
Cherry Street Coffee House,-122.31656832996,47.607594812929,48,3.5,"[[""Coffee \u0026 Tea"",""coffee""],[""Cafes"",""cafes""],[""Sandwiches"",""sandwiches""]]"
Teriyaki San,-122.333702087402,47.604621887207,1,2,"[[""Ethnic Food"",""ethnicmarkets""],[""Chinese"",""chinese""]]"
Subway,-122.332809269428,47.6043786853552,18,3.5,"[[""Sandwiches"",""sandwiches""],[""Fast Food"",""hotdogs""]]"
Shucky Muckers,-122.341034,47.606056,9,3,"[[""American (New)"",""newamerican""]]"
Marion Court Food Court,-122.3333664,47.6045914,2,3.5,"[[""Food Court"",""food_court""]]"
Maxwell's Cafe,-122.33074834885,47.6065954624753,13,3.5,"[[""Breakfast \u0026 Brunch"",""breakfast_brunch""],[""Sandwiches"",""sandwiches""]]"
Sodo Kitchen - Cafe Bon Appetit,-122.335915,47.580921,27,2.5,"[[""Cafes"",""cafes""]]"
Happy Garden,-122.3320084,47.6031189,45,2.5,"[[""Chinese"",""chinese""],[""Fast Food"",""hotdogs""]]"
Elu Cafe,-122.314499,47.599754,2,5,"[[""Ethiopian"",""ethiopian""],[""Cafes"",""cafes""]]"
Pho Thien Phu,-122.313797,47.5994987,2,4,"[[""Vietnamese"",""vietnamese""]]"
Subway,-122.3337173,47.6016006,14,2,"[[""Fast Food"",""hotdogs""],[""Sandwiches"",""sandwiches""]]"
Healthy Choice Rolls & Sushi,-122.3333664,47.6045914,1,5,"[[""Sushi Bars"",""sushi""]]"
Donna's Diner,-122.3337784,47.5864296,2,1,"[[""Diners"",""diners""]]"
Thanh Vi,-122.317749,47.599594,57,3.5,"[[""Vietnamese"",""vietnamese""],[""Sandwiches"",""sandwiches""]]"
Bibimbap King,-122.330758868805,47.6045646011849,11,4.5,"[[""Korean"",""korean""]]"
Bibimbap,-122.336413487792,47.6048205792904,1,3,"[[""Korean"",""korean""]]"
Yi Dim Sum,-122.330833,47.606389,8,3.5,"[[""Dim Sum"",""dimsum""],[""Food Trucks"",""foodtrucks""]]"
Maharaja,-122.33461,47.601505,94,2.5,"[[""Indian"",""indpak""],[""Pakistani"",""pakistani""],[""Buffets"",""buffets""]]"
Jimmy John's,-122.3352432,47.6074486,62,3.5,"[[""Sandwiches"",""sandwiches""]]"
Red Robin Gourmet Burgers,-122.3399277,47.6047897,147,3,"[[""Burgers"",""burgers""],[""American (Traditional)"",""tradamerican""]]"
Asian Express,-122.3306122,47.6045303,10,3,"[[""Chinese"",""chinese""]]"
Taco Bell,-122.329393,47.584029,6,2,"[[""Fast Food"",""hotdogs""],[""Tex-Mex"",""tex-mex""],[""Mexican"",""mexican""]]"
Thanh Tam,-122.316818,47.599621,2,3,"[[""Vietnamese"",""vietnamese""]]"
Happy Teriyaki,-122.332988977432,47.6044068485498,25,3,"[[""Japanese"",""japanese""]]"
Subway,-122.324172973633,47.6057929992676,6,2.5,"[[""Sandwiches"",""sandwiches""],[""Fast Food"",""hotdogs""]]"
Luigi's Little Italy Tour,-122.335669,47.601539,4,1.5,"[[""Italian"",""italian""]]"
Luigis Place,-122.334202378623,47.6027207734226,2,3,"[[""Italian"",""italian""]]"
Marion Court Cafe,-122.332988977432,47.6044068485498,3,3,"[[""Restaurants"",""restaurants""]]"
Quiznos,-122.3355408,47.6035805,12,3,"[[""Fast Food"",""hotdogs""],[""Sandwiches"",""sandwiches""]]"
Ricenroll,-122.334471568465,47.605519965291,25,2.5,"[[""Sushi Bars"",""sushi""],[""Japanese"",""japanese""],[""Fast Food"",""hotdogs""]]"
Subway,-122.338518,47.60327,10,2.5,"[[""Sandwiches"",""sandwiches""],[""Fast Food"",""hotdogs""]]"
Casablanca Hookah Lounge,-122.316434383392,47.5998187678348,2,3,"[[""Hookah Bars"",""hookah_bars""],[""Lounges"",""lounges""],[""Cafes"",""cafes""]]"
Moghul Express,-122.3306122,47.6045303,17,3,"[[""Indian"",""indpak""],[""Pakistani"",""pakistani""]]"
Ocean Star Seafood Restaurant,-122.323961089367,47.5972228178365,5,4,"[[""Seafood"",""seafood""],[""Dim Sum"",""dimsum""],[""Cantonese"",""cantonese""]]"
Bowls and Noodles,-122.3306122,47.6045303,3,3.5,"[[""Japanese"",""japanese""]]"
Sky View Cafe,-122.3306122,47.6045303,1,5,"[[""Cafes"",""cafes""],[""Gluten-Free"",""gluten_free""]]"
Taco Del Mar,-122.338539,47.602867,1,4,"[[""Mexican"",""mexican""],[""Fast Food"",""hotdogs""]]"
Taco Del Mar,-122.336196899414,47.6089406830802,19,3.5,"[[""Mexican"",""mexican""],[""Fast Food"",""hotdogs""]]"
The Hunt Club,-122.32655434031,47.6088787446654,111,3,"[[""American (New)"",""newamerican""],[""Breakfast \u0026 Brunch"",""breakfast_brunch""]]"
Jackson Federal Cafe,-122.33536529541,47.6045684814453,2,3,"[[""Cafes"",""cafes""]]"
Good2Go Grocery & Deli,-122.308647,47.601845,1,5,"[[""Restaurants"",""restaurants""],[""Personal Shopping"",""personal_shopping""],[""Beer, Wine \u0026 Spirits"",""beer_and_wine""]]"
Mediterranean Cuisine,-122.3333628,47.6045618,2,2.5,"[[""Mediterranean"",""mediterranean""]]"
Umami Kushi,-122.330833,47.606389,2,5,"[[""Japanese"",""japanese""],[""Caterers"",""catering""]]"
Lolo's,-122.3327484,47.6046982,3,3.5,"[[""Restaurants"",""restaurants""]]"
Curry Now,-122.330703735352,47.6084777534551,21,3,"[[""Indian"",""indpak""],[""Food Stands"",""foodstands""],[""Food Trucks"",""foodtrucks""]]"
Dunbar Room,-122.326767,47.6089516,9,4.5,"[[""Cocktail Bars"",""cocktailbars""],[""American (New)"",""newamerican""]]"
Fresh Table Cafe,-122.3337936,47.6062088,3,2.5,"[[""American (New)"",""newamerican""],[""Sandwiches"",""sandwiches""]]"
Fresh Table,-122.3337936,47.6062088,6,2,"[[""Sandwiches"",""sandwiches""]]"
Polar Bar,-122.331916093826,47.6038409978981,68,4,"[[""Lounges"",""lounges""],[""Venues \u0026 Event Spaces"",""venues""]]"
Metropolitan Deli & Cafe,-122.333625331521,47.6032285953499,2,2.5,"[[""Delis"",""delis""]]"
Bite Squad,,,62,4.5,"[[""Food Delivery Services"",""fooddeliveryservices""]]"
Jade Garden,-122.334698885679,47.6064339280128,5,3,"[[""Chinese"",""chinese""]]"
Daily Dozen Doughnut Company,-122.3402405,47.6086769,612,4.5,"[[""Bakeries"",""bakeries""],[""Donuts"",""donuts""],[""Food Stands"",""foodstands""]]"
Yoshino Teriyaki,-122.3166230085,47.609786632571996,42,2.5,"[[""Japanese"",""japanese""]]"
Mariscos Mexico,-122.340241670609,47.6087667793036,10,4,"[[""Mexican"",""mexican""],[""Seafood"",""seafood""]]"
Tai Foong USA,-122.3254318,47.5800896,1,4,"[[""Seafood"",""seafood""]]"
Le Crepe Cafe,-122.333908,47.603302,11,2.5,"[[""Creperies"",""creperies""]]"
Rain Dogs,-122.3394089,47.6085091,3,5,"[[""Hot Dogs"",""hotdog""]]"
Off The Rez,-122.333518981934,47.6110076904297,110,4,"[[""American (New)"",""newamerican""],[""Food Stands"",""foodstands""],[""Food Trucks"",""foodtrucks""]]"
Bowl-o-Rama,-122.333794,47.606213,4,2.5,"[[""Indian"",""indpak""],[""Fast Food"",""hotdogs""],[""Pakistani"",""pakistani""]]"
Seattle Coffee Works,-122.3394775,47.6087914,522,4.5,"[[""Coffee \u0026 Tea"",""coffee""],[""Sandwiches"",""sandwiches""]]"
Saladworks,-122.3352301,47.607418,17,3,"[[""Salad"",""salad""],[""Sandwiches"",""sandwiches""]]"
Creole Kitchen,-122.33156794677,47.5992157312638,1,3,"[[""Cajun/Creole"",""cajun""]]"
Showbox Sausage Cart,-122.3394089,47.6085091,3,4.5,"[[""Food Stands"",""foodstands""],[""Hot Dogs"",""hotdog""]]"
McCormicks & Shmicks,-122.3355789,47.603981,1,5,"[[""American (Traditional)"",""tradamerican""]]"
T J's Deli,-122.330269,47.605713,2,3,"[[""Delis"",""delis""]]"
Pippy's Cafe,-122.310016076544,47.5765471777983,14,4,"[[""Cafes"",""cafes""],[""Korean"",""korean""]]"
Munchery,-122.3163755,47.5988709,109,4.5,"[[""Food Delivery Services"",""fooddeliveryservices""]]"
Fiesta Fiesta,-122.3306122,47.6045303,6,2.5,"[[""Mexican"",""mexican""]]"
McDonald's,-122.3245621,47.6098785,36,3,"[[""Burgers"",""burgers""],[""Fast Food"",""hotdogs""]]"
Arby's,-122.329567,47.580891,19,3,"[[""Fast Food"",""hotdogs""],[""Sandwiches"",""sandwiches""]]"
Shewaber,-122.31612,47.5997039,12,4,"[[""Ethiopian"",""ethiopian""]]"
Georgian Restaurant,-122.334137,47.6081886,237,4,"[[""French"",""french""],[""American (New)"",""newamerican""],[""Tea Rooms"",""tea""]]"
Avila's Late Night Hot Dog Cart,-122.311960458755,47.5796161311782,2,4,"[[""Street Vendors"",""streetvendors""],[""Hot Dogs"",""hotdog""],[""Mexican"",""mexican""]]"
Fairmont Olympic Hotel,-122.334137,47.6081886,211,4,"[[""Hotels"",""hotels""],[""Caterers"",""catering""]]"
Harborview Hospital Cafeteria,-122.3236847,47.6041336,1,3,"[[""Cafeteria"",""cafeteria""]]"
Soups du Jour,-122.333167606355,47.6061341786212,2,2,"[[""Salad"",""salad""],[""Soup"",""soup""]]"
The Chieftain,-122.316353,47.610714,70,3,"[[""Irish"",""irish""],[""American (Traditional)"",""tradamerican""],[""Pubs"",""pubs""]]"
Gyro Express,-122.3306122,47.6045303,7,2.5,"[[""Mediterranean"",""mediterranean""]]"
joybento,-122.334748506546,47.6054378676837,2,2.5,"[[""Sushi Bars"",""sushi""],[""Korean"",""korean""]]"
Tiffin,-122.33749575913,47.6085441559553,11,3.5,"[[""Asian Fusion"",""asianfusion""]]"
Blue Nile Restaurant,-122.316703945398,47.6057506352663,29,3.5,"[[""Ethiopian"",""ethiopian""]]"
Cherry Street Market,-122.3171082,47.6106491,5,4,"[[""Buffets"",""buffets""]]"
Union Deli La Puget Sound Plaza Building,-122.335762,47.6086617,3,3,"[[""Restaurants"",""restaurants""]]"
Club Sur,-122.334316000342,47.577592805028,32,3,"[[""Argentine"",""argentine""],[""Latin American"",""latin""],[""Venues \u0026 Event Spaces"",""venues""]]"
University Market and Deli,-122.3163605,47.6090584,1,5,"[[""Grocery"",""grocery""],[""Delis"",""delis""],[""Sandwiches"",""sandwiches""]]"
JJ's Gourmet Burgers,-122.3306122,47.6045303,17,3.5,"[[""Burgers"",""burgers""],[""Hot Dogs"",""hotdog""]]"
Pike Place Bar & Grill,-122.3404312,47.60886,208,2.5,"[[""American (New)"",""newamerican""],[""Seafood"",""seafood""]]"
The Original Deli,-122.330833,47.606389,8,3.5,"[[""Delis"",""delis""]]"
Domino's Pizza,-122.308319,47.599667,19,2.5,"[[""Chicken Wings"",""chicken_wings""],[""Pizza"",""pizza""],[""Sandwiches"",""sandwiches""]]"
Herbs Thai To Go,-122.332988977432,47.6044068485498,7,3,"[[""Thai"",""thai""],[""Chinese"",""chinese""]]"
Georgio's Subs,-122.334244,47.605034,4,2.5,"[[""Sandwiches"",""sandwiches""],[""Fast Food"",""hotdogs""]]"
Papazzi Pizza,-122.3306122,47.6045303,4,2.5,"[[""Pizza"",""pizza""]]"
The Inn at WAC,-122.332288448429,47.6101668150939,3,3.5,"[[""Hotels"",""hotels""],[""American (New)"",""newamerican""]]"
The Wedge Cafe,-122.308835014701,47.6103150844574,3,4,"[[""Sandwiches"",""sandwiches""],[""Caterers"",""catering""]]"
P.F. Chang's,-122.333261,47.6105217288489,236,3,"[[""Chinese"",""chinese""],[""Asian Fusion"",""asianfusion""],[""Gluten-Free"",""gluten_free""]]"
Coffee & Specialty Bakery,-122.3410187,47.6085815,93,4.5,"[[""Bakeries"",""bakeries""],[""Coffee \u0026 Tea"",""coffee""],[""Gluten-Free"",""gluten_free""]]"
Miki Yaki,-122.3387527,47.610321,9,3,"[[""Vietnamese"",""vietnamese""]]"
Andiamo Restaurant & Italian Deli,-122.333599850535,47.6101300120354,3,3.5,"[[""Delis"",""delis""]]"
Subway,-122.337055876851,47.6089894026518,11,2,"[[""Sandwiches"",""sandwiches""],[""Fast Food"",""hotdogs""]]"
Spice Orient,-122.338099256158,47.6084167510271,66,3.5,"[[""Vietnamese"",""vietnamese""],[""Thai"",""thai""]]"
Off the Rack Deli,-122.3403625,47.6103592,7,3.5,"[[""Delis"",""delis""],[""Sandwiches"",""sandwiches""]]"
Walla Walla Farms Cafe & Catering,-122.336399406195,47.6064084470272,1,4,"[[""Cafes"",""cafes""]]"
Sorrento Hotel,-122.326767,47.6089516,134,4,"[[""Hotels"",""hotels""],[""Wedding Planning"",""wedding_planning""],[""Caterers"",""catering""]]"
Marv's Famous Hot Dogs,-122.3340683,47.5912323,7,3.5,"[[""Hot Dogs"",""hotdog""]]"
Organic To Go,-122.332405090332,47.6101608276367,23,2.5,"[[""Delis"",""delis""]]"
Wild West Cafe,-122.3306122,47.6045303,8,3,"[[""American (New)"",""newamerican""],[""Barbeque"",""bbq""]]"
Street Donuts,-122.333518981934,47.6110076904297,46,4,"[[""Donuts"",""donuts""],[""Food Stands"",""foodstands""],[""Food Trucks"",""foodtrucks""]]"
Subway,-122.316711321473,47.6093924045563,11,2.5,"[[""Sandwiches"",""sandwiches""],[""Fast Food"",""hotdogs""]]"
TASTE Restaurant,-122.333604322754,47.6102902715456,180,3.5,"[[""American (New)"",""newamerican""]]"
Thai Herbs,-122.332988977432,47.6044068485498,8,2.5,"[[""Thai"",""thai""]]"
Saffron Spice,-122.3402405,47.6086769,44,4,"[[""Indian"",""indpak""],[""Juice Bars \u0026 Smoothies"",""juicebars""],[""Food Stands"",""foodstands""]]"
Cinnamon Works,-122.341264262795,47.6091778278351,206,4,"[[""Bakeries"",""bakeries""],[""Gluten-Free"",""gluten_free""]]"
Fresh Flours,-122.311317399144,47.5786596536636,13,4,"[[""Japanese"",""japanese""],[""Sandwiches"",""sandwiches""],[""Bakeries"",""bakeries""]]"
Sisters European Snacks,-122.341156303883,47.6093199849129,106,3,"[[""Sandwiches"",""sandwiches""]]"
Flame Grilled Hot Dogs,-122.3426666,47.6078186,1,4,"[[""Hot Dogs"",""hotdog""],[""Food Stands"",""foodstands""]]"
McDonald's,-122.338142,47.610664,41,2,"[[""Fast Food"",""hotdogs""],[""Burgers"",""burgers""]]"
